Time,Latitude,Longitude,Depth(km),Magnitude,Location
2022-08-17T08:47:37.273Z,55.39,-156.71,39.5,2.6,"146 km SE of Chignik, Alaska"
2022-08-17T07:59:18.465Z,-10.28,161.32,101.52,4.2,"68 km WNW of Kirakira, Solomon Islands"
2022-08-17T07:37:44.578Z,44.36,149.32,10.0,4.3,"149 km SE of Kuril’sk, Russia"
2022-08-17T07:09:20.410Z,-0.42,-80.84,10.0,4.6,"50 km WNW of Bahía de Caráquez, Ecuador"
2022-08-17T07:03:07.657Z,26.58,54.15,10.0,4.0,southern Iran
2022-08-17T06:57:15.332Z,26.6,54.26,10.0,4.1,"23 km E of K?sh, Iran"
2022-08-17T06:55:10.672Z,44.69,-67.64,5.0,3.0,"3 km SE of Centerville, Maine"
2022-08-17T06:21:51.650Z,18.64,-67.14,44.59,2.94,"16 km NNW of San Antonio, Puerto Rico"
2022-08-17T05:38:18.658Z,-4.96,102.83,58.43,4.5,"112 km SSW of Pagar Alam, Indonesia"
2022-08-17T05:27:14.536Z,-28.76,-176.76,43.24,4.8,Kermadec Islands region
2022-08-17T04:46:30.673Z,55.08,-164.38,94.88,3.3,"66 km WNW of False Pass, Alaska"
2022-08-17T04:36:22.550Z,12.34,143.92,35.0,4.0,"131 km SW of Merizo Village, Guam"
2022-08-17T04:24:44.884Z,33.13,141.78,10.0,5.6,"261 km SSE of Katsuura, Japan"
2022-08-17T04:21:11.340Z,36.43,-120.67,18.3,2.82,"2km N of New Idria, CA"
2022-08-17T03:33:53.308Z,12.25,-88.51,35.0,4.2,"113 km S of Puerto El Triunfo, El Salvador"
2022-08-17T03:20:51.414Z,-2.58,139.04,35.0,4.2,"176 km W of Abepura, Indonesia"
2022-08-17T03:08:56.810Z,19.16,-66.23,2.98,3.41,"77 km N of Brenas, Puerto Rico"
2022-08-17T02:37:43.810Z,19.2,-155.41,34.31,3.42,"5 km ENE of Pahala, Hawaii"
2022-08-17T02:33:08.558Z,1.76,126.47,46.3,4.1,"147 km NW of Ternate, Indonesia"
2022-08-17T02:18:49.518Z,29.88,128.99,198.93,4.3,"144 km WSW of Kurio, Japan"
2022-08-17T02:11:40.904Z,58.36,-154.2,79.9,2.7,"82 km WNW of Aleneva, Alaska"
2022-08-17T02:00:18.390Z,55.9,-155.8,34.7,4.8,"153 km SW of Akhiok, Alaska"
2022-08-17T01:59:23.857Z,51.03,179.27,19.9,2.9,"299 km WSW of Adak, Alaska"
2022-08-17T01:59:00.559Z,52.76,-168.14,35.0,3.8,"52 km ESE of Nikolski, Alaska"
2022-08-17T01:31:40.596Z,-33.18,-178.6,10.0,4.4,south of the Kermadec Islands
2022-08-17T00:53:01.240Z,33.93,-116.78,14.2,3.19,"1km NE of Cabazon, CA"
2022-08-17T00:44:47.243Z,-4.16,127.51,250.21,4.4,"90 km SW of Ambon, Indonesia"
2022-08-17T00:43:58.390Z,32.77,-100.66,6.24,3.8,"17 km NNE of Hermleigh, Texas"
2022-08-16T22:11:48.160Z,18.02,-65.01,14.26,2.65,"36 km SSW of Charlotte Amalie, U.S. Virgin Islands"
2022-08-16T22:06:09.372Z,59.21,-152.17,71.6,4.2,Southern Alaska
2022-08-16T21:22:52.640Z,18.8,-65.83,20.3,2.73,"41 km N of Suárez, Puerto Rico"
2022-08-16T21:03:23.030Z,41.89,-126.79,10.0,4.4,"202 km WSW of Pistol River, Oregon"
2022-08-16T20:47:34.788Z,5.45,-82.65,10.0,4.4,"286 km S of Burica, Panama"
2022-08-16T20:35:07.506Z,-11.41,117.84,10.0,4.4,"south of Sumbawa, Indonesia"
2022-08-16T20:33:16.830Z,18.7,-65.02,66.26,3.11,"40 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2022-08-16T20:25:21.215Z,-22.56,-69.07,118.52,4.4,"18 km SW of Calama, Chile"
2022-08-16T19:29:16.710Z,19.21,-66.23,20.55,3.44,"83 km N of Brenas, Puerto Rico"
2022-08-16T19:25:34.739Z,-9.34,124.53,23.9,4.3,"13 km NNE of Kefamenanu, Indonesia"
2022-08-16T19:24:11.035Z,-32.85,-178.51,21.22,4.6,south of the Kermadec Islands
2022-08-16T18:50:28.107Z,-30.63,-178.03,33.65,4.6,"Kermadec Islands, New Zealand"
2022-08-16T18:17:54.118Z,-32.08,-68.56,131.12,4.5,"44 km S of Pocito, Argentina"
2022-08-16T18:14:10.341Z,-8.19,127.83,56.55,4.5,East Timor region
2022-08-16T18:10:59.215Z,-20.18,-69.91,60.82,3.3,"25 km E of Iquique, Chile"
2022-08-16T18:00:53.751Z,-21.32,-179.33,587.14,4.3,Fiji region
2022-08-16T17:28:21.829Z,60.87,-149.84,38.7,3.6,"11 km WSW of Hope, Alaska"
2022-08-16T17:25:07.983Z,-5.96,146.66,54.23,5.0,"92 km NNW of Lae, Papua New Guinea"
2022-08-16T16:35:28.165Z,1.73,126.23,13.26,4.6,Molucca Sea
2022-08-16T16:34:40.037Z,39.25,20.61,14.48,4.5,"2 km NNE of Kanaláki, Greece"
2022-08-16T16:25:59.450Z,36.98,-97.49,4.75,2.71,"8 km WSW of Hunnewell, Kansas"
2022-08-16T16:05:47.018Z,51.08,-176.14,25.3,2.7,"94 km SSE of Adak, Alaska"
2022-08-16T15:48:54.414Z,-7.7,129.27,61.96,4.5,"266 km ENE of Lospalos, Timor Leste"
2022-08-16T15:11:31.547Z,-7.68,127.63,137.8,4.3,"116 km NE of Lospalos, Timor Leste"
2022-08-16T15:05:14.176Z,46.11,148.07,155.89,4.4,"99 km N of Kuril’sk, Russia"
2022-08-16T14:37:34.818Z,44.35,149.42,10.0,4.8,"156 km SE of Kuril’sk, Russia"
2022-08-16T14:16:02.688Z,-20.15,-177.57,500.79,4.1,"269 km WNW of Haveluloto, Tonga"
2022-08-16T14:01:25.346Z,17.88,119.47,10.0,4.4,"97 km WNW of Puro Pinget, Philippines"
2022-08-16T13:14:20.052Z,-6.8,147.43,61.46,4.5,"49 km E of Lae, Papua New Guinea"
2022-08-16T13:03:28.860Z,-17.28,-178.87,530.13,4.2,"210 km ESE of Labasa, Fiji"
2022-08-16T13:00:31.282Z,-58.2,-25.27,35.0,4.5,South Sandwich Islands region
2022-08-16T12:54:08.660Z,-31.9,179.92,331.47,4.5,Kermadec Islands region
2022-08-16T12:51:04.154Z,44.25,149.49,10.0,4.6,"167 km SE of Kuril’sk, Russia"
2022-08-16T12:48:27.523Z,44.68,-67.63,5.0,2.6,"4.7 km WNW of Jonesboro, Maine"
2022-08-16T12:29:29.608Z,32.77,-100.66,6.63,3.0,"17 km NNE of Hermleigh, Texas"
2022-08-16T11:58:18.150Z,19.13,-155.44,31.44,2.74,"8 km SSE of P?hala, Hawaii"
2022-08-16T11:32:39.176Z,50.46,177.37,10.0,3.2,"Rat Islands, Aleutian Islands, Alaska"
2022-08-16T10:59:33.429Z,44.29,149.55,10.0,5.0,"168 km SE of Kuril’sk, Russia"
2022-08-16T10:39:54.068Z,44.4,149.49,10.0,5.1,"157 km SE of Kuril’sk, Russia"
2022-08-16T10:09:00.890Z,19.21,-66.24,20.1,2.88,"82 km N of Brenas, Puerto Rico"
2022-08-16T09:54:38.141Z,44.92,141.96,10.0,4.0,"51 km SSE of Makubetsu, Japan"
2022-08-16T09:18:08.642Z,-49.74,116.32,10.0,4.5,western Indian-Antarctic Ridge
2022-08-16T08:43:35.089Z,58.14,-136.73,5.1,2.8,"23 km WSW of Elfin Cove, Alaska"
2022-08-16T08:39:00.620Z,19.31,-65.86,14.31,3.01,"96 km NNE of San Juan, Puerto Rico"
2022-08-16T08:34:10.615Z,-22.32,170.4,27.38,5.0,"274 km ESE of Tadine, New Caledonia"
2022-08-16T08:16:14.120Z,44.54,149.47,38.35,4.5,"146 km ESE of Kuril’sk, Russia"
2022-08-16T07:34:02.720Z,18.67,-66.68,69.59,2.89,"22 km N of Arecibo, Puerto Rico"
2022-08-16T07:29:59.690Z,17.89,-66.97,12.04,2.55,"11 km SW of Guánica, Puerto Rico"
2022-08-16T07:13:06.792Z,10.26,125.55,54.4,4.6,"7 km S of Tubajon, Philippines"
2022-08-16T07:09:49.051Z,-54.8,158.6,10.0,5.5,Macquarie Island region
2022-08-16T07:02:29.316Z,2.69,95.62,24.75,4.6,"87 km WNW of Sinabang, Indonesia"
2022-08-16T07:02:10.520Z,-21.73,-178.44,448.86,4.4,Fiji region
2022-08-16T05:36:55.786Z,59.86,-152.19,72.8,3.2,"21 km WNW of Anchor Point, Alaska"
2022-08-16T05:10:42.402Z,53.14,-166.78,25.6,2.6,"82 km SSW of Unalaska, Alaska"
2022-08-16T05:10:32.970Z,53.15,-166.8,25.8,2.6,"82 km SSW of Unalaska, Alaska"
2022-08-16T04:43:37.914Z,-15.86,167.21,22.32,4.0,"30 km NW of Norsup, Vanuatu"
2022-08-16T04:20:53.190Z,18.93,-64.28,45.0,3.7,"85 km NE of Cruz Bay, U.S. Virgin Islands"
2022-08-16T04:07:21.175Z,53.13,-166.76,25.6,2.6,"84 km S of Unalaska, Alaska"
2022-08-16T04:05:03.416Z,53.17,-166.8,29.26,3.5,"80 km SSW of Unalaska, Alaska"
2022-08-16T03:46:24.849Z,-31.33,-177.68,10.0,4.6,Kermadec Islands region
2022-08-16T03:44:36.737Z,13.27,-89.51,60.53,4.6,"31 km SW of La Libertad, El Salvador"
2022-08-16T03:26:15.277Z,-48.69,121.33,10.0,4.7,western Indian-Antarctic Ridge
2022-08-16T03:23:05.116Z,39.57,-119.09,14.5,2.6,"14 km ESE of Fernley, Nevada"
2022-08-16T03:03:52.530Z,-5.79,147.43,86.05,4.4,"eastern New Guinea region, Papua New Guinea"
2022-08-16T03:00:15.780Z,37.65,21.85,10.0,4.1,"12 km ESE of Lálas, Greece"
2022-08-16T02:47:35.400Z,53.07,-166.92,35.0,4.1,"93 km SSW of Unalaska, Alaska"
2022-08-16T02:22:57.072Z,33.04,90.27,10.0,4.1,"241 km NW of Nagqu, China"
2022-08-16T01:53:08.410Z,18.81,-67.3,54.83,3.12,"40 km NNW of San Antonio, Puerto Rico"
2022-08-16T01:24:53.500Z,18.36,-66.22,58.05,3.38,"1 km SSW of Pájaros, Puerto Rico"
2022-08-16T01:21:18.656Z,-24.22,-67.1,160.11,4.4,"79 km W of San Antonio de los Cobres, Argentina"
2022-08-16T01:05:06.350Z,50.44,177.84,25.7,2.6,"Rat Islands, Aleutian Islands, Alaska"
2022-08-15T23:47:08.184Z,57.43,-154.22,40.2,2.7,"18 km SW of Larsen Bay, Alaska"
2022-08-15T23:45:27.601Z,31.18,-103.27,4.38,2.9,"20 km WSW of Coyanosa, Texas"
2022-08-15T23:39:34.827Z,31.65,-104.4,6.98,3.0,"58 km S of Whites City, New Mexico"
2022-08-15T23:36:33.110Z,18.1,-67.69,30.51,3.33,"53 km WSW of Stella, Puerto Rico"
2022-08-15T22:51:36.536Z,61.6,-146.55,14.8,2.7,"45 km SSE of Nelchina, Alaska"
2022-08-15T22:17:34.060Z,-16.79,-172.72,10.0,4.9,"147 km SE of Hihifo, Tonga"
2022-08-15T22:15:50.361Z,29.68,51.16,10.0,4.4,"45 km N of Bor?zj?n, Iran"
2022-08-15T21:35:04.953Z,-15.9,167.16,16.77,4.6,"31 km NW of Norsup, Vanuatu"
2022-08-15T21:09:53.130Z,18.25,-67.9,117.1,3.39,Mona Passage
2022-08-15T20:54:09.487Z,-17.97,-178.58,558.5,4.3,"223 km E of Levuka, Fiji"
2022-08-15T20:27:10.215Z,-16.27,168.1,194.76,4.5,"75 km ESE of Lakatoro, Vanuatu"
2022-08-15T20:21:19.153Z,32.41,142.36,10.0,4.4,"Izu Islands, Japan region"
2022-08-15T20:12:40.405Z,-32.74,-178.9,39.97,4.4,south of the Kermadec Islands
2022-08-15T19:21:15.369Z,44.33,149.48,10.0,4.7,"161 km SE of Kuril’sk, Russia"
2022-08-15T19:19:15.442Z,-32.69,-178.99,36.48,4.5,south of the Kermadec Islands
2022-08-15T18:06:51.443Z,58.14,-136.79,13.3,3.2,Southeastern Alaska
2022-08-15T17:57:39.816Z,0.87,126.39,42.93,4.7,"110 km W of Ternate, Indonesia"
2022-08-15T17:53:25.254Z,-17.79,-178.65,537.71,4.3,"217 km E of Levuka, Fiji"
2022-08-15T17:34:10.499Z,-2.22,102.2,222.72,4.0,"southern Sumatra, Indonesia"
2022-08-15T17:22:29.912Z,-20.2,-177.72,494.84,4.1,"281 km WNW of Haveluloto, Tonga"
2022-08-15T16:52:45.780Z,40.43,-123.45,27.28,2.52,"27km WSW of Hayfork, CA"
2022-08-15T16:49:07.294Z,-7.13,-12.86,10.0,5.4,"192 km ENE of Georgetown, Saint Helena"
2022-08-15T16:35:12.292Z,0.13,96.59,10.0,4.9,"261 km S of Sinabang, Indonesia"
2022-08-15T16:29:25.145Z,39.93,141.68,81.11,4.2,"38 km NW of Miyako, Japan"
2022-08-15T16:03:40.248Z,-17.86,-178.7,560.69,4.2,"211 km E of Levuka, Fiji"
2022-08-15T15:51:14.490Z,0.13,98.37,26.83,4.0,"170 km SW of Padangsidempuan, Indonesia"
2022-08-15T15:42:24.570Z,-18.03,-178.37,585.9,4.4,"244 km E of Levuka, Fiji"
2022-08-15T15:07:26.248Z,1.79,126.38,39.69,4.7,"157 km NW of Ternate, Indonesia"
2022-08-15T13:59:48.622Z,-52.25,14.06,10.0,4.5,southwest of Africa
2022-08-15T13:45:20.900Z,-13.41,167.21,10.02,4.7,"62 km NW of Sola, Vanuatu"
2022-08-15T13:37:11.637Z,-11.41,166.42,177.76,4.4,"101 km SE of Lata, Solomon Islands"
2022-08-15T13:22:16.235Z,32.71,-100.71,6.14,2.6,"8 km NNE of Hermleigh, Texas"
2022-08-15T13:12:47.294Z,5.9,137.05,10.0,4.5,Palau region
2022-08-15T13:05:06.456Z,33.12,90.44,10.0,4.5,"237 km NW of Nagqu, China"
2022-08-15T12:40:31.382Z,52.51,-167.48,13.1,2.9,"105 km ESE of Nikolski, Alaska"
2022-08-15T12:14:56.693Z,58.16,-136.73,13.7,2.8,"23 km W of Elfin Cove, Alaska"
2022-08-15T11:49:19.790Z,17.98,-66.84,16.14,2.54,"2 km SW of Indios, Puerto Rico"
2022-08-15T11:10:05.682Z,-5.71,110.37,552.77,4.8,"93 km NNW of Batang, Indonesia"
2022-08-15T10:58:11.260Z,18.03,-65.03,23.75,2.51,"35 km SSW of Charlotte Amalie, U.S. Virgin Islands"
2022-08-15T10:28:51.373Z,55.43,-158.56,14.0,2.9,"65 km SE of Perryville, Alaska"
2022-08-15T09:41:06.784Z,-8.69,-74.44,156.11,4.5,"30 km ENE of Honoria, Peru"
2022-08-15T09:20:57.414Z,54.12,-159.65,10.0,2.8,south of Alaska
2022-08-15T08:52:11.920Z,19.1,121.15,35.0,4.5,"54 km N of Namuac, Philippines"
2022-08-15T08:30:37.576Z,38.48,99.13,10.0,4.9,"125 km WSW of Zhangye, China"
2022-08-15T08:23:06.941Z,6.62,125.06,18.27,5.4,"10 km E of Telafas, Philippines"
2022-08-15T08:19:37.965Z,18.03,121.1,88.09,4.9,"Luzon, Philippines"
2022-08-15T08:04:23.935Z,63.03,-151.01,121.5,3.9,"60 km NNW of Petersville, Alaska"
2022-08-15T07:09:18.485Z,52.11,159.13,51.41,4.8,"103 km SSE of Vilyuchinsk, Russia"
2022-08-15T07:01:45.931Z,14.19,53.0,10.0,4.3,"173 km NNW of Qalans?yah, Yemen"
2022-08-15T06:58:35.169Z,14.24,52.98,10.0,4.5,"179 km NNW of Qalans?yah, Yemen"
2022-08-15T06:30:43.789Z,59.98,-152.82,89.8,2.9,"59 km WNW of Anchor Point, Alaska"
2022-08-15T06:27:57.380Z,17.93,-66.82,12.91,2.75,"7 km S of Indios, Puerto Rico"
2022-08-15T06:18:01.803Z,31.74,-104.11,8.09,3.3,"48 km W of Mentone, Texas"
2022-08-15T04:34:48.816Z,2.49,128.24,153.97,4.6,"88 km NNE of Tobelo, Indonesia"
2022-08-15T03:59:45.060Z,17.97,-66.84,17.83,2.63,"3 km SW of Indios, Puerto Rico"
2022-08-15T03:54:40.965Z,-32.68,-178.99,38.18,4.9,south of the Kermadec Islands
2022-08-15T03:50:02.250Z,63.46,-168.03,10.5,2.5,"St. Lawrence Island, Alaska region"
2022-08-15T03:44:02.857Z,6.87,-73.04,151.18,4.1,"13 km S of Piedecuesta, Colombia"
2022-08-15T03:29:46.169Z,31.74,-104.11,7.52,2.6,"48 km W of Mentone, Texas"
2022-08-15T02:48:12.579Z,0.02,123.28,152.56,4.1,"62 km SSE of Gorontalo, Indonesia"
2022-08-15T02:47:21.787Z,53.68,-166.45,74.9,2.5,"21 km SSE of Unalaska, Alaska"
2022-08-15T02:03:05.330Z,38.58,-119.44,5.29,2.57,"8km NNE of Walker, CA"
2022-08-15T02:01:38.052Z,-3.31,100.78,38.02,4.8,"154 km SSW of Sungai Penuh, Indonesia"
2022-08-15T01:57:22.001Z,-32.94,-178.49,19.73,4.3,south of the Kermadec Islands
2022-08-15T01:54:57.850Z,36.1,-117.86,7.32,2.79,"10km NE of Coso Junction, CA"
2022-08-15T01:38:03.314Z,6.47,126.86,85.08,4.7,"73 km SE of Bobon, Philippines"
2022-08-15T01:33:43.686Z,-5.99,147.35,72.54,5.1,"83 km NW of Finschhafen, Papua New Guinea"
2022-08-15T01:27:45.500Z,18.48,-64.25,14.0,3.63,"59 km ENE of Cruz Bay, U.S. Virgin Islands"
2022-08-14T22:35:37.956Z,31.74,-104.11,8.39,2.7,western Texas
2022-08-14T21:42:39.054Z,-15.72,167.23,35.0,4.5,"22 km SSE of Luganville, Vanuatu"
2022-08-14T21:10:35.090Z,37.86,93.67,10.0,5.0,"northern Qinghai, China"
2022-08-14T21:04:44.737Z,-22.08,170.97,78.0,6.4,southeast of the Loyalty Islands
2022-08-14T20:59:39.060Z,-24.11,-67.0,169.16,4.5,"70 km W of San Antonio de los Cobres, Argentina"
2022-08-14T20:20:45.889Z,35.94,-8.54,38.55,4.1,"124 km SSE of Sagres, Portugal"
2022-08-14T19:33:57.964Z,71.64,-11.9,10.0,4.2,"139 km WNW of Olonkinbyen, Svalbard and Jan Mayen"
2022-08-14T19:17:24.246Z,-58.26,-25.26,43.25,4.7,South Sandwich Islands region
2022-08-14T19:09:18.684Z,-15.79,-74.5,43.41,4.5,"14 km W of Atiquipa, Peru"
2022-08-14T18:41:58.556Z,-33.11,-72.01,26.87,4.7,"36 km WSW of Valparaíso, Chile"
2022-08-14T18:41:29.154Z,-33.1,-72.12,20.05,4.8,"46 km W of Valparaíso, Chile"
2022-08-14T18:39:36.270Z,51.78,177.01,10.0,2.7,"Rat Islands, Aleutian Islands, Alaska"
2022-08-14T18:08:46.910Z,60.34,-151.37,64.9,3.4,"4 km SW of Cohoe, Alaska"
2022-08-14T16:59:47.271Z,-7.12,125.16,493.05,4.0,"163 km N of Likisá, Timor Leste"
2022-08-14T16:44:12.997Z,1.61,127.14,128.29,4.2,"94 km NNW of Ternate, Indonesia"
2022-08-14T16:31:33.470Z,17.86,-66.9,13.7,3.01,"12 km S of Guánica, Puerto Rico"
2022-08-14T15:09:06.519Z,22.0,143.05,201.84,4.1,"Volcano Islands, Japan region"
2022-08-14T14:53:03.985Z,-19.72,-69.55,106.32,4.0,"83 km NE of Iquique, Chile"
2022-08-14T14:43:38.764Z,52.11,178.2,134.14,5.2,"Rat Islands, Aleutian Islands, Alaska"
2022-08-14T14:36:29.490Z,19.53,-155.65,3.79,2.6,"23 km ENE of Honaunau-Napoopoo, Hawaii"
2022-08-14T14:28:32.646Z,-15.79,167.07,19.91,4.4,"30 km SSW of Luganville, Vanuatu"
2022-08-14T14:06:06.494Z,-15.7,167.32,32.9,4.5,"26 km SE of Luganville, Vanuatu"
2022-08-14T13:59:12.109Z,-3.3,67.97,10.0,4.8,Carlsberg Ridge
2022-08-14T13:48:28.009Z,-30.82,-178.45,10.0,5.3,"Kermadec Islands, New Zealand"
2022-08-14T13:45:07.845Z,-3.84,68.28,10.0,4.5,Chagos Archipelago region
2022-08-14T13:44:19.694Z,-32.74,-179.01,30.0,6.6,south of the Kermadec Islands
2022-08-14T13:44:13.063Z,-3.29,68.0,10.0,4.3,Carlsberg Ridge
2022-08-14T13:04:36.750Z,4.38,126.39,66.46,4.7,"152 km SE of Sarangani, Philippines"
2022-08-14T12:42:12.824Z,-20.79,-67.33,203.7,4.2,"64 km SW of Uyuni, Bolivia"
2022-08-14T12:39:15.347Z,-53.21,140.54,10.0,4.9,west of Macquarie Island
2022-08-14T12:11:20.790Z,17.95,-66.9,14.3,2.67,"3 km SSE of Guánica, Puerto Rico"
2022-08-14T12:01:48.307Z,56.04,-150.01,10.0,2.7,"223 km SE of Chiniak, Alaska"
2022-08-14T11:14:22.330Z,36.83,-117.46,4.64,2.61,"37km NW of Stovepipe Wells, CA"
2022-08-14T10:59:32.440Z,19.25,-66.24,21.0,3.46,"87 km N of Brenas, Puerto Rico"
2022-08-14T10:47:57.331Z,38.68,20.49,10.0,4.4,"24 km SW of Lefkáda, Greece"
2022-08-14T10:18:05.213Z,26.69,130.03,10.0,4.2,"193 km SSE of Naze, Japan"
2022-08-14T10:08:07.967Z,-15.84,167.12,19.13,4.6,"35 km S of Luganville, Vanuatu"
2022-08-14T09:53:16.643Z,26.89,67.47,10.0,4.3,"21 km W of Goth Phulji, Pakistan"
2022-08-14T09:49:30.204Z,-52.87,22.16,10.0,5.3,south of Africa
2022-08-14T09:40:03.710Z,33.19,-115.52,7.71,2.62,"6km S of Niland, CA"
2022-08-14T08:35:37.230Z,40.34,-124.37,15.93,2.7,"7km WNW of Petrolia, CA"
2022-08-14T08:24:33.414Z,33.0,92.83,10.0,4.2,"184 km NNE of Nagqu, China"
2022-08-14T08:20:00.340Z,33.12,92.8,5.0,5.7,"194 km NNE of Nagqu, China"
2022-08-14T06:59:46.297Z,53.05,-170.38,126.2,2.5,"103 km W of Nikolski, Alaska"
2022-08-14T06:32:12.697Z,-15.67,167.02,25.23,4.4,Vanuatu
2022-08-14T06:01:43.009Z,-15.91,167.29,16.19,4.4,"20 km NW of Norsup, Vanuatu"
2022-08-14T05:48:20.310Z,17.96,-66.9,9.86,3.02,"2 km SSE of Guánica, Puerto Rico"
2022-08-14T05:23:12.950Z,-15.73,167.02,22.47,4.5,"27 km SSW of Luganville, Vanuatu"
2022-08-14T03:33:52.080Z,18.0,-65.6,15.75,2.88,"18 km SW of Esperanza, Puerto Rico"
2022-08-14T03:27:46.500Z,-15.79,166.96,10.0,4.9,"37 km SW of Luganville, Vanuatu"
2022-08-14T03:24:22.958Z,38.0,27.15,11.7,5.0,"3 km SE of Özdere, Turkey"
2022-08-14T03:17:55.261Z,1.96,126.51,47.45,4.5,"161 km NW of Ternate, Indonesia"
2022-08-14T03:11:52.365Z,-15.78,167.1,21.0,5.8,"29 km SSW of Luganville, Vanuatu"
2022-08-14T03:09:38.510Z,27.62,141.87,34.4,4.2,"Bonin Islands, Japan region"
2022-08-14T02:58:29.346Z,-14.13,-75.51,61.37,4.3,"19 km E of Pampa de Tate, Peru"
2022-08-14T02:01:39.861Z,52.18,-169.36,25.6,2.7,"90 km SSW of Nikolski, Alaska"
2022-08-14T01:46:08.738Z,-8.37,108.67,107.77,4.4,"98 km S of Sidareja, Indonesia"
2022-08-14T00:53:03.130Z,17.85,-66.91,13.65,2.63,"13 km S of Guánica, Puerto Rico"
2022-08-14T00:24:37.541Z,-20.98,-67.24,208.36,4.0,"71 km SW of Uyuni, Bolivia"
2022-08-14T00:22:14.707Z,-12.12,122.6,10.0,4.2,"241 km SSW of Kupang, Indonesia"
2022-08-13T23:27:05.141Z,27.15,127.4,99.09,5.0,"83 km NW of Nago, Japan"
2022-08-13T22:50:23.748Z,55.55,-155.06,5.8,2.5,south of Alaska
2022-08-13T22:19:20.710Z,33.19,-115.52,7.11,2.71,"5km S of Niland, CA"
2022-08-13T21:57:46.106Z,35.48,140.98,40.84,4.6,"30 km SSE of Hasaki, Japan"
2022-08-13T21:56:42.960Z,33.19,-115.53,7.29,2.97,"5km S of Niland, CA"
2022-08-13T21:16:52.648Z,57.29,-154.18,29.3,2.7,"30 km SSW of Larsen Bay, Alaska"
2022-08-13T20:43:58.205Z,51.44,177.37,28.3,2.5,"Rat Islands, Aleutian Islands, Alaska"
2022-08-13T20:39:48.985Z,31.62,-104.23,7.91,2.9,"53 km NW of Toyah, Texas"
2022-08-13T20:33:42.455Z,-50.13,128.43,10.0,4.5,western Indian-Antarctic Ridge
2022-08-13T20:16:21.310Z,54.27,-159.83,22.9,2.5,"125 km SSE of Sand Point, Alaska"
2022-08-13T20:01:09.554Z,25.66,99.98,10.0,4.2,"24 km WNW of Dali, China"
2022-08-13T19:59:16.062Z,-14.6,167.47,183.96,4.2,"64 km NE of Port-Olry, Vanuatu"
2022-08-13T19:57:02.214Z,53.53,-160.23,25.4,2.7,"201 km S of Sand Point, Alaska"
2022-08-13T19:51:51.564Z,54.49,-159.6,41.3,2.6,"110 km SSE of Sand Point, Alaska"
2022-08-13T19:26:01.471Z,46.88,144.59,385.92,5.3,"141 km E of Korsakov, Russia"
2022-08-13T18:57:15.821Z,-6.0,147.28,45.0,5.9,"eastern New Guinea region, Papua New Guinea"
2022-08-13T18:45:28.484Z,42.03,-126.76,10.0,4.3,"197 km W of Pistol River, Oregon"
2022-08-13T18:27:31.773Z,52.57,-169.66,13.0,2.7,"67 km SW of Nikolski, Alaska"
2022-08-13T18:04:09.955Z,-15.76,167.15,23.85,4.9,"26 km S of Luganville, Vanuatu"
2022-08-13T18:02:31.800Z,33.19,-115.52,5.61,2.82,"5km S of Niland, CA"
2022-08-13T17:53:38.902Z,-3.66,149.61,10.0,4.6,"178 km SW of Kavieng, Papua New Guinea"
2022-08-13T17:47:27.017Z,-3.58,149.73,10.0,4.3,"162 km SW of Kavieng, Papua New Guinea"
2022-08-13T17:38:36.175Z,52.38,-175.08,260.21,3.2,"63 km WNW of Atka, Alaska"
2022-08-13T17:38:33.201Z,60.06,-152.98,105.9,3.8,"69 km ENE of Pedro Bay, Alaska"
2022-08-13T17:16:30.660Z,19.18,-155.47,35.89,2.51,"2 km SSE of P?hala, Hawaii"
2022-08-13T16:33:15.435Z,14.33,144.92,167.85,4.3,"87 km N of Yigo Village, Guam"
2022-08-13T16:14:59.133Z,22.68,144.84,19.55,4.2,"Volcano Islands, Japan region"
2022-08-13T15:55:07.840Z,18.92,-67.04,17.67,2.91,"46 km N of Isabela, Puerto Rico"
2022-08-13T15:43:37.213Z,-22.31,-68.69,124.69,4.3,"Antofagasta, Chile"
2022-08-13T15:34:17.450Z,18.54,-64.43,1.43,3.43,"45 km ENE of Cruz Bay, U.S. Virgin Islands"
2022-08-13T15:25:22.722Z,13.74,120.77,138.23,4.5,"13 km WNW of Bagalangit, Philippines"
2022-08-13T15:06:26.026Z,-19.12,169.14,165.61,4.6,Vanuatu
2022-08-13T15:04:06.985Z,-15.87,167.19,10.0,4.7,"30 km NW of Norsup, Vanuatu"
2022-08-13T14:58:17.076Z,36.31,71.23,102.12,4.0,"49 km SSW of Ashk?sham, Afghanistan"
2022-08-13T14:34:26.820Z,18.02,-66.75,13.42,2.68,"2 km E of Magas Arriba, Puerto Rico"
2022-08-13T14:30:44.840Z,18.02,-66.75,13.29,2.7,"2 km ENE of Magas Arriba, Puerto Rico"
2022-08-13T13:44:20.683Z,13.84,145.21,111.46,4.6,"48 km NE of Yigo Village, Guam"
2022-08-13T13:31:22.900Z,46.13,-120.5,12.1,3.05,"21 km NW of Bickleton, Washington"
2022-08-13T13:27:08.478Z,-56.37,-26.94,78.51,4.7,South Sandwich Islands region
2022-08-13T13:02:35.260Z,-15.78,167.13,20.0,5.7,"28 km S of Luganville, Vanuatu"
